183	234.2887558	0	21.13338677
184	234.2887736	0	21.13338677
185	234.28879	0	21.13338677
186	234.2888052	0	21.13338677
187	234.2888191	0	21.13338677
188	234.288832	0	21.13338677
189	234.288844	0	21.13338677
190	234.288855	0	21.13338677
191	234.2888651	0	21.13338677
192	234.2888745	0	21.13338677
